date,manner_of_death,armed,age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera,longitude,latitude,is_geocoding_exact
2021-08-22,shot,gun,41.0,M,H,Milwaukee,NV,True,attack,Not fleeing,False,-118.024,33.73,True
2018-09-01,shot,gun,27.0,M,H,Arlington,CA,False,attack,Not fleeing,False,-122.655,38.976,True
2018-10-10,shot,gun,36.0,M,B,Rochester,GA,True,other,,False,-77.069,35.225,True
2016-10-07,shot,unarmed,35.0,M,W,Fort Wayne,TX,False,undetermined,Car,True,-122.226,37.487,True
2019-12-12,shot,gun,29.0,M,B,Ozark,CA,False,attack,Car,False,-80.785,35.082,True
2018-12-31,shot,gun,28.0,M,B,Fort Dodge,DE,False,attack,,False,-111.906,40.757,True
2015-08-31,shot,knife,34.0,M,B,Loveland,DC,False,other,Car,True,-81.731,30.342,True
2020-06-16,shot,gun,43.0,M,B,Phoenix,CA,False,other,Not fleeing,False,-91.966,34.542,True
2015-09-02,shot and Tasered,gun,45.0,M,H,Prescott,NJ,False,attack,,False,-121.845,39.725,True
2018-06-23,shot and Tasered,unarmed,51.0,M,W,Monroe,TN,False,other,Car,False,-104.771,38.816,True
2020-01-12,shot,knife,35.0,M,B,Carthage,DC,False,attack,Foot,True,-92.356,34.742,True
2015-12-02,shot,gun,40.0,M,A,San Bernardino,CA,True,other,Not fleeing,False,-73.932,40.854,True
2016-04-10,shot,machete,56.0,M,B,Modesto,OH,True,other,Not fleeing,False,-106.722,35.053,True
2019-02-22,shot,gun,34.0,M,W,Boston,TN,False,attack,,False,-122.346,38.274,True
2016-06-18,shot,gun,41.0,M,W,Tupelo,HI,False,attack,Foot,False,-81.631,30.29,True
2017-02-26,shot and Tasered,knife,21.0,M,W,Englewood,FL,False,attack,Foot,False,-118.365,33.987,True
2021-07-16,shot and Tasered,spear,23.0,M,W,Hailey,GA,False,attack,Not fleeing,False,-111.988,43.477,True
2021-03-31,shot,gun,24.0,M,H,Chicago,CA,False,other,Foot,False,-80.105,26.276,True
2017-02-17,shot,gun,32.0,M,W,Tulsa,NY,False,other,Foot,False,-122.214,47.966,True
2017-11-23,shot,gun,45.0,M,B,Pell City,PA,False,attack,Not fleeing,False,-82.141,29.176,True
2018-07-23,shot,gun,38.0,M,W,Silver Spring,NC,False,attack,Not fleeing,False,-116.213,34.142,True
2017-01-26,shot,gun,40.0,M,A,Charlotte,MO,False,attack,Foot,True,-82.516,36.255,True
2017-10-01,shot,gun,50.0,M,W,West Burlington,FL,False,attack,Other,True,-85.807,34.695,True
2019-12-01,shot,gun,60.0,M,W,Fort Pierce,TX,False,attack,Foot,False,-104.77,38.801,True
2018-03-08,shot,knife,52.0,M,W,Spotsylvania,FL,True,attack,Not fleeing,False,-96.29,30.608,True
2020-11-04,shot,gun,43.0,M,B,Sacramento,CA,False,attack,Car,False,-83.741,34.265,True
2020-09-04,shot,gun,50.0,F,W,Lucerne,FL,True,attack,Not fleeing,False,-115.673,43.131,True
2018-01-30,shot,unarmed,20.0,M,H,Pink,CA,False,attack,Not fleeing,False,-90.153,32.384,True
2016-10-04,shot,gun,51.0,M,W,Springdale,IL,True,attack,Not fleeing,False,-75.928,40.412,True
2017-09-21,shot,gun,24.0,M,H,Tacoma,CA,True,attack,Not fleeing,False,-115.167,36.16,True
2017-01-24,shot,gun,49.0,M,H,Las Cruces,CA,False,attack,Foot,False,-86.273,39.681,True
2017-06-10,shot,gun,58.0,M,W,Auburn,NY,False,other,Not fleeing,False,-82.663,27.75,True
2016-10-18,shot,gun,37.0,M,W,Benton Harbor,SC,False,attack,Foot,False,-80.236,25.769,True
2022-09-18,shot,gun,45.0,M,H,Adams,KS,True,attack,Not fleeing,False,-89.309,43.532,True
2018-04-05,shot,gun,27.0,M,W,Greece,TN,False,attack,Other,False,-84.563,33.808,True
2015-08-26,shot,unarmed,47.0,M,H,Hendersonville,CA,True,undetermined,Not fleeing,True,-106.733,34.806,True
2016-11-08,shot and Tasered,knife,40.0,M,W,Azusa,FL,False,other,,False,-95.457,29.053,True
2015-07-18,shot and Tasered,metal pole,26.0,M,W,Fort Collins,OK,True,attack,Not fleeing,True,-82.402,28.011,True
2017-06-08,shot,unarmed,31.0,M,A,Long Beach,OH,False,other,Car,True,-97.176,32.661,True
2020-11-07,shot,gun,27.0,M,W,Village of Oak Creek,NC,True,attack,Not fleeing,True,-77.694,43.208,True
2015-12-05,shot,gun,55.0,M,H,Neenah,TX,False,attack,Not fleeing,False,-95.398,29.689,True
2017-07-09,shot,gun,26.0,M,W,Akron,CA,False,attack,Not fleeing,False,-93.183,30.274,True
2019-05-05,shot,gun,32.0,M,W,Angel Fire,UT,True,attack,Not fleeing,False,-78.572,36.182,True
2017-01-30,shot,unarmed,22.0,M,H,Lynnwood,CO,False,other,Not fleeing,True,-85.272,42.305,True
2015-08-25,shot,gun,38.0,M,B,Santa Fe,CA,True,other,Not fleeing,True,-94.836,39.765,True
2015-12-12,shot,knife,39.0,M,W,East Stroudsburg,AL,False,attack,Not fleeing,False,-81.67,29.648,True
2015-04-18,shot,gun,47.0,M,H,Phoenix,GA,False,attack,Not fleeing,False,-71.903,42.244,True
2015-02-23,shot,gun,43.0,M,B,Allentown,KS,False,attack,Car,False,-82.536,40.711,True
2017-08-07,shot,gun,60.0,M,W,Blue Summit,LA,False,attack,Not fleeing,False,-80.188,34.905,True
2016-03-13,shot,gun,28.0,M,B,Vancouver,SC,True,attack,Not fleeing,False,-87.572,41.761,True
2022-10-22,shot,unknown weapon,39.0,M,W,Nicholasville,NC,False,other,,False,-106.429,31.77,True
2017-04-29,shot,gun,51.0,F,B,Newport News,AZ,False,attack,Car,False,-95.899,34.723,True
2016-03-21,shot,gun,40.0,M,H,South Greensburg,CA,False,attack,Car,False,-86.273,39.681,True
2018-03-16,shot,gun,42.0,M,B,Jonesborough,PA,False,attack,Foot,False,-97.05,36.121,True
2020-01-17,shot,gun,65.0,F,W,Powder Springs,GA,False,attack,Not fleeing,False,-85.009,33.715,True
2019-06-05,shot,gun,22.0,M,B,Trinity,VA,False,attack,Car,False,-84.119,33.723,True
2015-06-17,shot,gun,24.0,M,W,Hobbs,CA,False,attack,Car,False,-86.768,37.951,True
2015-12-12,shot,unarmed,32.0,M,B,Indianapolis,IN,False,attack,Not fleeing,False,-94.21,45.556,True
2020-03-19,shot,vehicle,29.0,M,W,Port Jervis,CA,False,attack,Not fleeing,False,-115.497,32.668,True
2018-08-13,shot,knife,39.0,M,B,Oklahoma City,OH,False,attack,Not fleeing,False,-84.374,30.434,True
2019-04-21,shot,gun,36.0,M,W,Little Rock,TX,False,attack,Other,False,-82.144,28.023,True
2022-03-03,shot,gun,25.0,M,W,San Diego,MO,False,attack,Not fleeing,False,-71.14,42.276,True
2021-10-14,shot,knife,34.0,M,W,Tarboro,CA,False,attack,Not fleeing,False,-90.014,38.517,True
2015-07-03,shot,toy weapon,39.0,M,W,Lancaster,GA,False,attack,Not fleeing,False,-93.138,35.289,True
2017-10-22,shot,knife,27.0,M,W,Sparks,MN,True,other,Not fleeing,True,-83.729,39.97,True
2016-11-03,shot,gun,43.0,M,H,Loganville,NV,False,attack,Foot,False,-88.788,43.784,True
2015-04-15,shot,gun,52.0,F,H,Miami,CA,False,attack,Not fleeing,False,-97.477,35.491,True
2022-06-11,shot,knife,65.0,M,W,Silver Plume,UT,False,other,Not fleeing,False,-97.318,33.625,True
2020-03-23,shot,gun,35.0,M,W,Mojave,WV,False,other,,True,-86.132,35.265,True
2019-12-12,shot,gun,61.0,M,W,Anaheim,CA,False,other,,False,-75.381,41.569,True
2015-06-26,shot,gun,42.0,M,W,San Antonio,KY,False,other,Not fleeing,True,-90.153,29.984,True
2019-04-16,shot,undetermined,28.0,M,W,Fountain Inn,TN,False,undetermined,,False,-122.972,44.059,True
2016-10-18,shot,gun,55.0,M,W,Tulsa,AR,False,attack,Foot,True,-106.735,34.824,True
2019-11-20,shot,gun,31.0,M,H,Los Angeles,CA,False,attack,Foot,False,-86.512,34.274,True
2019-07-05,shot,gun,66.0,M,H,West Jordan,CA,False,other,Foot,False,-94.31,37.146,True
2018-03-16,shot,gun,33.0,M,W,Jonesborough,CA,False,attack,Foot,False,-97.55,35.565,True
2018-07-05,shot,unarmed,31.0,M,W,Louisville,IA,False,other,Car,False,-80.74,35.203,True
2019-12-27,shot,gun,28.0,M,B,Newport News,FL,True,other,Not fleeing,False,-119.071,34.349,True
2017-11-11,shot,gun,31.0,M,W,Las Vegas,FL,False,attack,Foot,True,-97.132,32.75,True
2017-08-10,shot,gun,34.0,M,W,Los Angeles,UT,True,other,,False,-81.585,37.433,True
2019-09-29,shot,unarmed,44.0,M,H,Cotter,CA,False,undetermined,,False,-102.335,33.928,True
2022-05-25,shot,gun,20.0,M,B,Winn Parish,IL,False,undetermined,Not fleeing,False,-84.446,33.9,True
2019-06-12,shot,gun,65.0,M,B,Farmers Branch,KY,False,other,Foot,False,-84.19,33.593,True
2020-05-26,shot,gun,29.0,M,B,Los Angeles,CO,False,attack,,False,-115.116,36.185,True
2017-01-08,shot,pole,42.0,M,W,Cumming,FL,True,attack,Not fleeing,False,-82.607,29.639,True
2018-09-16,shot,gun,32.0,M,W,Manitowoc,TN,False,attack,Not fleeing,False,-91.119,40.809,True
2019-03-10,shot,vehicle,16.0,M,W,Redding,IN,False,attack,Car,False,-119.201,36.095,True
2017-08-21,shot and Tasered,knife,38.0,M,N,Pardeeville,WY,False,other,Not fleeing,False,-81.95,28.039,True
2016-01-30,shot,gun,43.0,M,W,Sugar Creek,KY,False,attack,Not fleeing,True,-82.566,27.536,True
2019-07-16,shot,gun,36.0,M,W,Memphis,PA,False,attack,Not fleeing,True,-97.274,28.307,True
2018-04-11,shot,gun,37.0,M,W,Gardena,AL,False,attack,Not fleeing,False,-94.76,31.36,True
2015-09-06,shot,vehicle,43.0,F,W,Hobbs,NM,False,other,Other,False,-116.994,34.885,True
2020-12-18,shot,gun,53.0,M,H,Nampa,AZ,False,other,Not fleeing,True,-117.141,33.512,True
2016-08-13,shot,gun,25.0,M,W,Phoenix,CO,False,attack,Not fleeing,True,-93.229,30.174,True
2016-08-12,shot,knife,40.0,M,H,Tahlequah,CA,False,attack,Not fleeing,False,-95.933,41.244,True
2017-09-10,shot,BB gun,59.0,M,W,Tacoma,ME,True,attack,,False,-119.78,36.862,True
2015-09-15,shot,gun,26.0,M,H,Los Angeles,CA,False,attack,Not fleeing,False,-88.249,42.949,True
2015-01-05,shot,gun,34.0,M,H,Chandler,GA,True,attack,Foot,True,-81.658,30.443,True
2016-09-16,shot,gun,48.0,M,W,Owensboro,CA,True,attack,Car,False,-84.296,39.818,True
2019-12-11,shot,vehicle,60.0,M,W,League City,UT,False,attack,Not fleeing,False,-86.496,30.523,True
2017-07-25,shot,gun,48.0,M,W,Marion,AZ,False,other,Car,False,-122.192,41.635,True
2015-08-20,shot,gun,62.0,M,B,Beverly,NJ,False,attack,,True,-118.981,35.4,True
2018-01-10,shot,gun,50.0,M,W,Palmdale,WA,False,attack,Not fleeing,False,-87.258,38.039,True
2017-09-17,shot and Tasered,knife,22.0,M,W,Los Angeles,PA,False,attack,Not fleeing,False,-75.99,36.776,True
2018-07-20,shot,gun,29.0,M,W,Fresno,CA,False,attack,Not fleeing,False,-117.273,34.471,True
2016-05-22,shot,gun,24.0,M,B,Boulder,NC,False,other,Not fleeing,True,-118.562,34.189,True
2017-06-23,shot and Tasered,knife,51.0,M,B,Hollywood Hills,NJ,False,attack,,False,-89.624,34.141,True
2018-09-25,shot,gun,61.0,M,B,Orlando,OK,False,other,,True,-119.197,36.093,True
2018-10-19,shot,gun,35.0,M,W,Miami,IN,False,other,Not fleeing,False,-75.182,39.927,True
2021-01-15,shot,gun,41.0,M,W,Carmichael,LA,False,other,,False,-122.661,45.53,True
2017-09-27,shot,gun,36.0,M,B,Spring Hill,MI,False,attack,Not fleeing,False,-111.199,32.345,True
2022-01-23,shot,gun,29.0,M,W,O'Fallon,FL,True,attack,Not fleeing,False,-112.1,33.495,True
2019-01-12,shot,knife,62.0,M,W,Dearborn County,GA,False,attack,Not fleeing,False,-84.601,34.5,True
2017-03-02,shot,gun,54.0,M,W,Paterson,AL,False,attack,Foot,False,-90.25,38.665,True
2018-05-29,shot,knife,46.0,M,H,Riverbank,TX,False,other,Foot,True,-122.742,38.459,True
2017-05-01,shot,gun and vehicle,57.0,M,W,Conroe,CA,True,attack,Car,False,-89.617,40.675,True
2018-12-12,shot,gun,49.0,M,B,Jacksonville,VA,True,attack,Not fleeing,False,-121.824,38.003,True
2017-08-04,shot and Tasered,rock,28.0,M,B,Surfside Beach,OH,False,other,,False,-75.088,39.963,True
2017-03-02,shot,gun,45.0,M,W,Paterson,CA,False,attack,Not fleeing,False,-122.269,38.242,True
2016-10-27,shot,gun,31.0,M,W,San Antonio,CA,False,attack,Car,False,-110.972,32.248,True
2018-03-29,shot,gun,41.0,M,W,Clarksville,NC,True,attack,Not fleeing,True,-104.885,39.74,True
2015-11-04,shot,gun,28.0,M,W,Springfield,NC,False,attack,Other,True,-83.996,36.428,True
2018-08-01,shot,gun,66.0,M,W,Hereford,AZ,True,attack,Not fleeing,False,-97.726,30.163,True
2020-05-27,shot,undetermined,27.0,M,H,Jefferson Parish,TX,False,other,Not fleeing,False,-84.578,42.726,True
2018-02-26,shot,undetermined,45.0,M,B,Los Angeles,FL,False,other,Car,False,-75.664,40.249,True
2020-07-28,shot,gun,37.0,M,W,North Port,FL,False,attack,,False,-81.584,41.459,True
2022-09-23,shot,gun,40.0,M,W,Austin,GA,False,attack,Not fleeing,False,-81.586,41.521,True
2019-09-21,shot,gun,18.0,M,W,Ada,TX,False,attack,Car,False,-122.974,45.518,True
2018-12-04,shot,undetermined,33.0,M,B,Ogden,NC,False,other,Car,False,-118.914,35.296,True
2017-08-22,shot,vehicle,50.0,M,W,Orcutt,NV,False,other,Car,False,-85.791,39.522,True
2015-10-06,shot,gun,24.0,M,H,Monterey,WI,False,attack,,False,-76.646,39.302,True
2018-08-01,shot,gun,29.0,M,W,Oxon Hill,UT,False,attack,,True,-86.12,39.826,True
2016-05-02,shot,knife,54.0,M,B,Greenville,TN,True,other,Not fleeing,False,-75.603,39.28,True
2015-12-05,shot,hatchet,48.0,M,W,Miami,NC,True,other,Not fleeing,True,-78.79,38.672,True
2019-09-07,shot,gun,25.0,M,H,Nacogdoches,NM,False,attack,Other,False,-97.944,38.063,True
2019-04-03,shot,gun,32.0,M,W,San Diego,MO,False,other,Car,False,-98.583,29.426,True
2016-11-27,shot,gun,21.0,M,W,Baton Rouge,AZ,False,attack,Not fleeing,False,-97.934,35.042,True
2015-08-23,shot,gun,59.0,M,W,Las Vegas,MD,False,attack,Car,False,-104.818,38.838,True
2016-12-25,shot,gun,37.0,M,A,Washington,TX,False,attack,,False,-93.138,44.952,True
2015-04-06,shot,gun,22.0,M,B,Indianapolis,AR,False,attack,Other,False,-76.651,39.194,True
2016-07-05,shot,gun,46.0,M,W,Temecula,PA,False,other,Not fleeing,True,-117.361,47.69,True
2019-01-14,shot,gun,31.0,M,W,Linda,CT,False,attack,,False,-86.486,37.429,True
2016-03-11,shot,gun,29.0,M,B,Clinton,WI,True,other,Not fleeing,False,-118.665,34.15,True
2021-05-18,shot,gun,34.0,M,W,Rogue River,TX,False,other,Not fleeing,False,-111.986,34.69,True
2015-04-29,shot,gun,21.0,M,W,Nashville,OK,False,other,Not fleeing,True,-92.263,37.131,True
2015-10-20,shot,gun,40.0,M,H,Truth or Consequences,CO,False,other,Car,False,-111.841,33.254,True
2016-11-29,shot,gun,41.0,M,B,Friendswood,DE,True,other,,True,-81.641,41.45,True
2015-06-25,shot,gun,31.0,M,H,Owings Mills,FL,False,attack,Not fleeing,True,-96.512,33.853,True
2021-02-16,shot,gun,19.0,F,W,Miami,ID,False,other,,False,-115.272,36.133,True
2018-01-17,shot,gun and machete,25.0,M,B,Racine,TX,False,attack,Car,False,-87.143,41.536,True
2022-04-14,shot,unarmed,37.0,M,W,Glendale,FL,False,attack,Foot,False,-96.642,32.746,True
2015-10-14,shot,gun,33.0,M,W,Naples,FL,False,attack,Car,True,-107.762,32.267,True
2019-12-07,shot,gun,36.0,M,W,Fayetteville,KY,True,other,Not fleeing,False,-111.963,33.36,True
2018-11-29,shot,gun,54.0,M,B,Bemidji,IL,False,attack,Not fleeing,True,-81.604,33.601,True
2016-09-20,shot,knife,19.0,M,B,Westminster,LA,False,other,,False,-84.72,33.02,True
2016-04-23,shot,vehicle,28.0,M,W,Norfolk,OR,False,attack,Car,True,-118.156,33.875,True
2017-05-07,shot,vehicle,44.0,M,W,Las Vegas,MN,False,attack,Car,False,-83.075,39.947,True
2017-10-08,shot,knife,28.0,M,H,Pinetop-Lakeside,CA,False,other,,False,-100.853,43.233,True
2015-04-09,shot,unarmed,24.0,M,W,Straban Township,OK,False,other,,True,-86.571,34.87,True
2020-10-20,shot,gun,36.0,M,W,Waukegan,IN,False,attack,Car,False,-87.288,41.599,True
2016-09-16,shot,gun,29.0,M,H,Owensboro,ID,False,attack,,False,-102.786,46.882,True
2016-06-19,shot,gun,46.0,M,W,New York,SC,False,attack,,False,-97.372,35.74,True
2015-03-04,shot,gun,20.0,M,B,Stockton,FL,False,other,Not fleeing,False,-94.565,39.001,True
2019-03-16,shot,undetermined,25.0,M,B,Palmdale,NY,False,undetermined,,False,-81.902,28.077,True
2017-10-03,shot,gun,44.0,M,W,Jefferson City,TX,False,other,Car,False,-76.083,36.831,True
2015-07-27,shot,gun,64.0,M,W,Houma,PA,True,other,,False,-94.553,39.063,True
2017-05-09,shot,knife,47.0,M,B,Jacksonville,AZ,False,attack,Not fleeing,False,-92.097,34.855,True
2015-12-29,shot,gun,42.0,M,W,Santa Nella,TX,True,attack,Not fleeing,False,-105.488,44.277,True
2020-06-25,shot,gun,24.0,M,H,Vinita,OR,True,attack,Not fleeing,False,-87.961,43.097,True
2015-07-30,shot,BB gun,27.0,M,H,Gardnerville Ranchos,CA,True,attack,Not fleeing,True,-75.381,41.569,True
2017-04-28,shot,knife,32.0,M,B,Atlanta,GA,False,other,Not fleeing,False,-90.014,42.35,True
2016-06-08,shot,gun,51.0,M,B,Kansas City,PA,False,other,Other,False,-119.816,39.528,True
2019-12-01,shot,gun,50.0,M,H,Morrow,NV,False,attack,Not fleeing,False,-116.237,33.713,True
2015-03-24,shot,gun,57.0,M,H,Portsmouth,TX,False,attack,Car,False,-116.42,43.492,True
2022-08-28,shot,gun,46.0,M,H,Fort Worth,TX,False,attack,,False,-82.355,36.576,True
2016-03-24,shot,vehicle,35.0,M,B,Braintree,MA,True,attack,Not fleeing,False,-121.745,37.22,True
2019-04-16,shot,gun and vehicle,31.0,M,B,Fountain Inn,GA,False,attack,Car,False,-117.287,34.136,True
2017-06-30,shot,gun,56.0,M,W,Loveland,CA,False,attack,Not fleeing,False,-111.93,33.367,True
2018-02-28,shot,gun,17.0,M,B,Orlando,KY,True,attack,,False,-82.251,29.181,True
2017-05-08,shot,gun,55.0,M,B,Rancho Cordova,PA,False,other,,False,-96.682,40.875,True
2015-12-04,shot,gun,20.0,M,H,Mount Washington,NM,False,attack,Not fleeing,False,-119.71,39.542,True
2015-08-25,shot,gun,33.0,M,W,Miami,MO,False,attack,Not fleeing,False,-105.968,32.873,True
2015-05-11,shot,gun,74.0,M,H,St. Augustine,CA,False,attack,,False,-99.122,30.051,True
2017-03-17,shot,straight edge razor,29.0,M,H,Presque Isle,TX,False,other,Not fleeing,False,-76.301,40.034,True
2018-07-08,shot,gun,38.0,M,A,Tucson,SD,True,attack,Not fleeing,True,-106.615,35.074,True
2017-11-18,shot and Tasered,knife,28.0,M,W,Prichard,OH,True,attack,Foot,False,-101.855,35.207,True
2021-03-10,shot,vehicle,42.0,M,H,Red River Parish,CA,False,attack,Car,False,-95.157,29.812,True
2018-03-06,shot,screwdriver,34.0,M,A,Terre Haute,CA,False,other,Not fleeing,False,-109.983,34.16,True
2020-02-12,shot,gun,57.0,M,H,Baltimore,TX,False,attack,Not fleeing,False,-81.633,38.35,True
2020-06-02,shot,gun,26.0,M,W,Vallejo,VA,True,attack,Not fleeing,False,-82.437,28.079,True
2015-07-25,shot,gun,29.0,M,W,Decatur,MO,False,attack,,False,-97.583,35.426,True
2017-12-03,shot,hammer,38.0,M,W,La Marque,TX,False,attack,Not fleeing,True,-87.744,41.893,True
2022-02-15,shot,BB gun,30.0,M,W,Philadelphia,GA,False,attack,Car,False,-111.672,33.415,True
2017-04-06,shot,unarmed,39.0,M,B,Madison Township,CA,True,attack,Car,True,-92.175,38.571,True
2015-11-09,shot,gun,21.0,M,W,Los Angeles,NC,False,other,Foot,True,-108.824,40.097,True
2020-12-08,shot,unarmed,69.0,F,W,Gates,AZ,False,attack,Not fleeing,False,-74.301,40.405,True
2017-04-06,shot,gun,29.0,M,H,Madison Township,TX,False,attack,Foot,False,-93.531,44.791,True
2021-04-06,shot,gun,41.0,M,H,Miami,VA,True,attack,Not fleeing,False,-84.011,39.837,True
2015-02-03,shot,gun,38.0,M,O,Emeryville,MI,True,attack,Foot,False,-88.019,43.036,True
2021-06-24,shot,gun,24.0,M,B,Bakersfield,TX,False,attack,Not fleeing,True,-90.999,30.362,True
2018-08-08,shot,gun,45.0,M,W,San Diego,TX,False,attack,,False,-106.354,42.834,True
2022-08-06,shot,gun,51.0,M,H,Lawrence County,CO,False,attack,Not fleeing,False,-106.353,42.829,True
2018-08-30,shot,gun,20.0,M,W,Pasadena,CA,False,attack,Foot,False,-97.76,30.435,True
2022-01-05,shot,gun,24.0,M,W,Victoria,CA,False,attack,Other,False,-115.154,36.148,True
2015-12-05,shot,gun,23.0,M,B,Indio,FL,False,attack,Foot,False,-87.709,41.88,True
2020-02-14,shot,gun,55.0,M,W,Polkton,WI,False,other,Car,False,-87.388,36.077,True
2022-05-26,shot,gun,32.0,M,W,Austin,TX,False,attack,,False,-118.202,48.117,True
2015-04-12,shot and Tasered,knife,40.0,M,B,Salemburg,MO,True,other,Not fleeing,True,-104.577,38.271,True
2017-01-24,shot,vehicle,24.0,M,H,Kuna,CA,False,other,Car,False,-106.257,31.652,True
2017-04-06,shot,gun and vehicle,64.0,M,B,Westerville,GA,False,attack,Not fleeing,True,-83.038,40.295,True
2022-09-11,shot,gun,27.0,M,B,St. Louis,CA,True,attack,,False,-90.051,32.252,True
2015-06-17,shot,knife,16.0,M,H,Hobbs,IL,True,other,Not fleeing,False,-111.886,33.577,True
2019-11-02,shot,gun,35.0,M,W,Vero Beach,OR,True,other,Car,False,-76.983,38.882,True
2015-01-19,shot,gun,21.0,M,W,Weymouth,IN,False,attack,Car,False,-117.164,32.99,True
2022-03-11,shot,gun,39.0,M,H,Covington,CA,False,attack,,False,-117.922,33.794,True
2015-07-05,shot,unarmed,19.0,M,B,Hawaiian Gardens,IL,False,attack,,False,-104.85,38.854,True
2021-02-18,shot,gun,28.0,M,B,Athens,IL,False,attack,Foot,False,-89.365,35.237,True
2022-11-25,shot,gun,58.0,F,H,Round Rock,WA,False,attack,Not fleeing,False,-90.014,38.517,True
2020-06-03,shot,gun,50.0,M,W,Alexander,PA,False,other,Car,False,-82.414,27.721,True
2015-12-14,shot,gun,26.0,M,W,Gilroy,PA,False,attack,Foot,False,-109.326,33.054,True
2020-02-01,shot,undetermined,37.0,M,H,Fort Myers,TX,False,undetermined,,False,-98.536,29.513,True
2017-08-25,shot and Tasered,glass shard,54.0,M,B,Woodville,WA,True,attack,Not fleeing,True,-73.214,40.73,True
2017-05-07,shot,knife,48.0,M,H,Buffalo,AZ,False,attack,Not fleeing,False,-85.84,35.24,True
2016-10-31,shot,gun,19.0,M,B,Torrance,SC,False,other,,False,-122.397,37.721,True
2019-06-15,shot,vehicle,30.0,M,W,Birmingham,IN,False,attack,Car,False,-84.669,38.212,True
2016-11-09,shot and Tasered,knife,46.0,F,B,Show Low,TN,True,other,Not fleeing,False,-117.916,34.031,True
2017-01-25,shot,gun,56.0,M,B,Millston,NC,False,attack,Not fleeing,False,-111.624,40.103,True
2015-08-23,shot,gun,34.0,M,B,Archdale,MO,True,attack,Foot,True,-81.45,41.197,True
2019-09-09,shot,unarmed,31.0,M,H,Aberdeen,CA,False,undetermined,Car,False,-82.402,28.011,True
2015-01-09,shot,vehicle,53.0,M,W,England,CA,False,other,Car,False,-98.528,29.44,True
2022-08-29,shot,unarmed,28.0,M,B,Albemarle County,MD,False,undetermined,Not fleeing,True,-93.374,44.954,True
2019-01-03,shot,metal object,39.0,M,W,Bozeman,CA,False,other,Not fleeing,False,-72.899,41.657,True
2019-06-05,shot,gun,27.0,M,W,Trinity,GA,False,attack,Not fleeing,False,-86.621,30.464,True
2021-02-19,shot,toy weapon,18.0,M,B,Catasauqua,FL,False,other,Not fleeing,False,-89.266,31.278,True
2017-01-14,shot,knife,51.0,M,W,New York,SC,False,attack,Not fleeing,False,-120.698,35.573,True
2016-11-05,shot,knife,40.0,M,W,Lealman,TX,True,other,Foot,False,-77.229,38.858,True
2016-12-07,shot,gun,46.0,M,H,Houston,NM,False,attack,Not fleeing,True,-90.181,35.886,True
2018-05-02,shot,vehicle,30.0,M,W,Liberty,OH,False,attack,Car,False,-89.864,35.177,True
2018-03-07,shot,gun,20.0,M,W,Long Beach,ID,False,attack,Not fleeing,False,-90.219,30.005,True
2019-12-12,shot,gun,35.0,M,W,Ozark,SC,True,attack,Not fleeing,True,-76.634,38.3,True
2019-03-02,shot,gun,34.0,M,W,Mount Holly,AL,False,other,Not fleeing,False,-75.914,40.331,True
2020-05-27,shot,gun,35.0,M,W,Tallahassee,WV,True,attack,Not fleeing,True,-112.135,33.684,True
2020-10-28,shot,gun and machete,24.0,M,B,Tucson,AL,False,other,Not fleeing,False,-98.527,33.887,True
2015-04-27,shot,vehicle,35.0,M,W,Detroit,GA,False,other,Other,False,-96.756,32.769,True
2018-03-16,shot,knife,45.0,M,B,Elk Plain,NJ,False,other,Not fleeing,False,-82.298,26.942,True
2021-05-08,shot,gun,54.0,M,B,Clarksville,FL,True,attack,Not fleeing,False,-111.981,43.483,True
2015-11-10,shot,gun,23.0,M,W,Brighton,TX,False,attack,Foot,False,-118.255,33.808,True
2016-12-17,shot,gun,55.0,F,H,Los Angeles,MA,False,attack,Car,False,-71.917,42.922,True
2015-04-15,shot,unarmed,35.0,M,W,Cañon City,WI,False,other,Foot,True,-86.621,30.464,True
2019-03-01,shot,machete,69.0,M,B,Honolulu,PA,False,attack,Not fleeing,False,-115.176,36.113,True
2018-05-10,shot,gun,53.0,M,W,Lower Burrell,TX,False,attack,Not fleeing,False,-117.246,34.121,True
2020-01-28,shot,gun,34.0,M,H,Tuscson,CA,False,attack,Not fleeing,False,-98.534,29.373,True
2020-02-12,shot,unarmed,28.0,M,B,Baltimore,CA,False,undetermined,,True,-118.011,34.064,True
2019-04-04,shot,gun,29.0,M,W,Anaheim,NC,False,attack,Foot,False,-117.261,47.657,True
2021-07-27,shot,gun,38.0,M,A,Las Vegas,NC,False,attack,Car,False,-121.925,47.286,True
2015-10-20,shot,gun,39.0,M,W,Cedar Rapids,AL,False,attack,Foot,False,-87.385,39.45,True
2017-01-11,shot,gun,37.0,M,W,Austin,FL,False,attack,Not fleeing,True,-88.385,42.796,True
2015-07-29,shot,gun,62.0,M,W,Las Cruces,NV,True,attack,Not fleeing,False,-104.419,32.827,True
2019-07-16,shot,gun,24.0,M,H,Porterdale,TX,False,attack,Other,False,-84.546,38.231,True
2019-04-18,shot,gun,68.0,M,B,Fremont,MD,True,attack,Not fleeing,False,-84.601,34.5,True
2016-12-06,shot,vehicle,25.0,M,W,Orange City,IN,False,attack,Car,False,-87.552,33.902,True
